11-beta-hydroxylase deficiency							
12q14 microdeletion syndrome							
15q11.2 microdeletion							
Ring dermoid of cornea	Ring dermoid of cornea	ring dermoid of cornea	Orphanet_100998				
Rippling muscle disease	Rippling muscle disease	Rippling muscle disease	Orphanet_209951				
RNAse T2-deficient leukoencephalopathy							
Roberts syndrome	Roberts syndrome	Roberts syndrome	Orphanet_99015				
Robinow syndrome	Robinow syndrome	Robinow syndrome	Orphanet_101003				
Roch-Leri mesosomatous lipomatosis							
Rodrigues blindness							
Roifman syndrome	Roifman syndrome	Roifman syndrome	Orphanet_101006				
Rokitansky sequence							
Rokitansky-Aschoff sinuses of the gallbladder							
Rombo syndrome							
Rommen Mueller Sybert syndrome							
Rosai-Dorfman disease							
Rothmund-Thomson syndrome	Rothmund-Thomson syndrome	Rothmund-Thomson syndrome	Orphanet_100984				
Rotor syndrome	Rotor syndrome	Rotor syndrome	Orphanet_139480				
Roussy Levy syndrome							
Rozin Hertz Goodman syndrome							
RRM2B-related mitochondrial DNA depletion syndrome							
Rubella	Rubella	susceptibility to rubella infection measurement	Orphanet_100986				
Rud Syndrome							
Russell-Silver syndrome	Russell-Silver syndrome	Silver-Russell syndrome	Orphanet_100988				
Rutherfurd syndrome							
Ruvalcaba syndrome							
Ruzicka Goerz Anton syndrome							
Sabinas brittle hair syndrome - See Trichothiodystrophy							
Saccharopinuria							
Sacral hemangiomas multiple congenital abnormalities							
Sacral meningocele conotruncal heart defects							
Sacrococcygeal Teratoma							
Saethre-Chotzen syndrome	Saethre-Chotzen syndrome	Saethre-Chotzen syndrome	Orphanet_99013				
Saito Kuba Tsuruta syndrome							
Sakoda complex							
Salcedo syndrome							
"Salivary gland cancer, adult"							
Salla disease - See Free sialic acid storage disease							
Sandhoff disease	Sandhoff disease	Sandhoff disease	Orphanet_100989				
Sandifer syndrome							
SAPHO syndrome							
Sarcoidosis - Not a rare disease							
Sarcoma botryoides							
Sarcosinemia							
SARS							
Satoyoshi syndrome							
Saul Wilkes Stevenson syndrome							
Say Barber Miller syndrome							
Say Meyer syndrome							
Say syndrome							
Say-Field-Coldwell syndrome							
Scalp defects postaxial polydactyly							
Scalp ear nipple syndrome	Scalp ear nipple syndrome	Scalp-ear-nipple syndrome	Orphanet_100990				
"Scapuloperoneal syndrome, neurogenic, Kaeser type"	"Scapuloperoneal syndrome, neurogenic, Kaeser type"	"Neurogenic scapuloperoneal syndrome, Kaeser type"	Orphanet_268129				
SCARF syndrome							
Schaaf-Yang syndrome	Schaaf-Yang syndrome	Prader-Willi syndrome due to a point mutation	EFO_0003105				
Schaap Taylor Baraitser syndrome							
Schaefer Stein Oshman syndrome							
Scheie syndrome							
Scheuermann disease							
Schimke immunoosseous dysplasia	Schimke immunoosseous dysplasia	Schimke immuno-osseous dysplasia	"Orphanet_83420, Orphanet_70"				
Schindler disease type 1	Schindler disease type 1	"Alpha-N-acetylgalactosaminidase deficiency, Alpha-N-acetylgalactosaminidase deficiency type 3, Alpha-N-acetylgalactosaminidase deficiency type 1"	Orphanet_98755				
Schinzel Giedion syndrome	Schinzel Giedion syndrome	Schinzel-Giedion syndrome	Orphanet_98761				
Schinzel type phocomelia							
Schisis association							
Schistosomiasis	Schistosomiasis	schistosomiasis	Orphanet_98767				
Schizencephaly	Schizencephaly	Schizencephaly	Orphanet_98768				
Schneckenbecken dysplasia	Schneckenbecken dysplasia	Schneckenbecken dysplasia	Orphanet_98763				
Schnitzler syndrome							
Scholte syndrome							
Schrander-Stumpel Theunissen Hulsmans syndrome							
Schwannomatosis	Schwannomatosis	Neurofibromatosis type 3	Orphanet_98769				
Schwartz Jampel syndrome							
Scleroderma - Not a rare disease							
Scleromyxedema							
Sclerosing mesenteritis							
Sclerosteosis							
SCOT deficiency							
Scott Bryant Graham syndrome							
Scott syndrome	Scott syndrome	Scott syndrome	Orphanet_98759				
Scurvy							
Sea-Blue histiocytosis							
Seaver Cassidy syndrome							
"Sebaceous gland hyperplasia, familial presenile"							
Seborrheic keratosis - Not a rare disease							
Seckel like syndrome Majoor-Krakauer type							
Seckel syndrome	Seckel syndrome	Seckel syndrome	Orphanet_98756				
Secretory breast carcinoma							
Segmentation syndrome 1							
Selective IgA deficiency - Not a rare disease							
Selective IgM deficiency							
Semantic dementia							
Sengers syndrome	Sengers syndrome	Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome	Orphanet_98773				
Senior Loken Syndrome							
"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"	"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"	Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome	Orphanet_101108				
Sepiapterin reductase deficiency	Sepiapterin reductase deficiency	Dopa-responsive dystonia due to sepiapterin reductase deficiency	Orphanet_101112				
Septo-optic dysplasia spectrum							
Seres-Santamaria Arimany Muniz syndrome							
SERKAL syndrome	SERKAL syndrome	SERKAL syndrome	Orphanet_98764				
Serpiginous choroiditis							
Sertoli cell-only syndrome							
Sertoli-leydig cell tumors							
SeSAME syndrome	SeSAME syndrome	EAST syndrome	Orphanet_101109				
SETBP1 disorder							
Severe achondroplasia with developmental delay and acanthosis nigricans	Severe achondroplasia with developmental delay and acanthosis nigricans	Severe achondroplasia-developmental delay-acanthosis nigricans syndrome	Orphanet_208513				
Severe combined immunodeficiency							
Severe combined immunodeficiency due to complete RAG1/2 deficiency							
Severe combined immunodeficiency with sensitivity to ionizing radiation	Severe combined immunodeficiency with sensitivity to ionizing radiation	Severe combined immunodeficiency due to DCLRE1C deficiency	Orphanet_217012				
"Severe combined immunodeficiency, atypical"	"Severe combined immunodeficiency, atypical"	Severe combined immunodeficiency	Orphanet_1955				
Severe congenital nemaline myopathy							
Severe congenital neutropenia autosomal dominant							
Severe congenital neutropenia autosomal recessive 3							
Severe congenital neutropenia X-linked	Severe congenital neutropenia X-linked	X-linked severe congenital neutropenia	Orphanet_98766				
Severe generalized recessive dystrophic epidermolysis bullosa							
Severe intellectual disability-progressive spastic diplegia syndrome							
"Severe X-linked intellectual disability, Gustavson type"							
Sezary syndrome	Sezary syndrome	Sezary's disease	Orphanet_94147				
Shapiro syndrome							
Sheehan syndrome							
Sheldon-Hall syndrome							
Short rib-polydactyly syndrome type 1							
Short rib-polydactyly syndrome type 3							
Short rib-polydactyly syndrome type 4							
"Short rib-polydactyly syndrome, Majewski type"	"Short rib-polydactyly syndrome, Majewski type"	"Short rib-polydactyly syndrome, Majewski type"	Orphanet_98760				
Short stature deafness neutrophil dysfunction							
"Short stature syndrome, Brussels type"							
Short stature wormian bones dextrocardia							
Short stature-craniofacial anomalies-genital hypoplasia syndrome							
SHORT syndrome	SHORT syndrome	SHORT syndrome	Orphanet_95434				
Short-chain acyl-CoA dehydrogenase deficiency							
Short-limb skeletal dysplasia with severe combined immunodeficiency							
Shoulder girdle defect mental retardation familial							
Shprintzen omphalocele syndrome							
Shprintzen-Goldberg craniosynostosis syndrome	Shprintzen-Goldberg craniosynostosis syndrome	Shprintzen-Goldberg syndrome	Orphanet_94124				
Shwachman-Diamond syndrome	Shwachman-Diamond syndrome	Shwachman-Diamond syndrome	Orphanet_626				
Sialidosis type I	Sialidosis type I	Sialidosis	Orphanet_2440				
"Sialidosis, type II"	"Sialidosis, type II"	Sialidosis type 2	Orphanet_3275				
"Sialuria, French type"							
Sickle beta thalassemia							
Sickle cell - hemoglobin D disease							
Sickle cell anemia	Sickle cell anemia	Sickle cell anemia	Orphanet_168454				
Sideroblastic anemia 							
Sideroblastic anemia and mitochondrial myopathy							
Sideroblastic anemia pyridoxine-refractory autosomal recessive							
Sideroblastic anemia pyridoxine-responsive autosomal recessive							
Siegler Brewer Carey syndrome							
Silengo Lerone Pelizza syndrome							
Silicosis							
Sillence syndrome							
Simosa cranio facial syndrome							
Simpson-Golabi-Behmel syndrome	Simpson-Golabi-Behmel syndrome	Simpson-Golabi-Behmel syndrome	Orphanet_156728				
Single upper central incisor							
Singleton-Merten syndrome							
Sinonasal undifferentiated carcinoma							
Sinus cancer							
Sirenomelia							
Sitosterolemia	Sitosterolemia	Sitosterolemia	Orphanet_93356				
Situs inversus	Situs inversus	"C0037221, PS306955"	Orphanet_93352				
Situs inversus totalis with cystic dysplasia of kidneys and pancreas							
Sjogren-Larsson syndrome	Sjogren-Larsson syndrome	Sjˆgren-Larsson syndrome	Orphanet_93346				
Sjogren-Larsson-like syndrome							
"Skeletal dysplasia, San Diego type"							
Skeletal dysplasias - Not a rare disease							
Skin fragility-woolly hair-palmoplantar keratoderma syndrome							
SLC35A1-CDG (CDG-IIf)							
SLC35A2-CDG							
SLC35C1-CDG (CDG-IIc)							
Slipped capital femoral epiphysis - Not a rare disease							
Slow-channel congenital myasthenic syndrome							
Small cell carcinoma of the bladder							
Small cell lung cancer	Small cell lung cancer	small cell lung carcinoma	Orphanet_93360				
Small Intestinal Adenocarcinoma							
Small intestine cancer							
Small patella syndrome							
Smith McCort dysplasia	Smith McCort dysplasia	Smith-McCort dysplasia	Orphanet_93349				
Smith-Lemli-Opitz syndrome	Smith-Lemli-Opitz syndrome	Smith-Lemli-Opitz syndrome	Orphanet_171866				
Smith-Magenis syndrome	Smith-Magenis syndrome	Smith-Magenis syndrome	HP_0002655				
Sneddon syndrome	Sneddon syndrome	Sneddon syndrome	Orphanet_263482				
Snowflake vitreoretinal degeneration	Snowflake vitreoretinal degeneration	Snowflake vitreoretinal degeneration	Orphanet_93358				
Snyder-Robinson syndrome	Snyder-Robinson syndrome	"X-linked intellectual disability, Snyder type"	Orphanet_93317				
Soft tissue sarcoma	Soft tissue sarcoma	sarcoma	Orphanet_85167				
Somatostatinoma							
Sonoda syndrome							
Sotos syndrome	Sotos syndrome	Sotos syndrome	Orphanet_93314				
Spasmodic dysphonia							
Spastic ataxia Charlevoix-Saguenay type	Spastic ataxia Charlevoix-Saguenay type	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	Orphanet_1856				
Spastic diplegia cerebral palsy							
Spastic diplegia infantile type							
Spastic paraplegia 1	Spastic paraplegia 1	Spastic paraplegia type 7	Orphanet_140952				
Spastic paraplegia 10	Spastic paraplegia 10	Autosomal dominant spastic paraplegia type 10	Orphanet_827				
Spastic paraplegia 11							
Spastic paraplegia 12	Spastic paraplegia 12	Autosomal dominant spastic paraplegia type 12	HP_0002133				
Spastic paraplegia 13	Spastic paraplegia 13	Autosomal dominant spastic paraplegia type 13	Orphanet_841				
Spastic paraplegia 14	Spastic paraplegia 15	Autosomal recessive spastic paraplegia type 15	Orphanet_828				
Spastic paraplegia 15							
Spastic paraplegia 16							
Spastic paraplegia 17	Spastic paraplegia 17	Autosomal dominant spastic paraplegia type 17	Orphanet_2833				
Spastic paraplegia 18	Spastic paraplegia 18	Autosomal recessive spastic paraplegia type 18	Orphanet_85288				
Spastic paraplegia 19							
Spastic paraplegia 2	Spastic paraplegia 2	Spastic paraplegia type 2	EFO_0003897				
Spastic paraplegia 23	Spastic paraplegia 23	Autosomal recessive spastic paraplegia type 23	"Orphanet_225154, Orphanet_1576"				
Spastic paraplegia 24							
Spastic paraplegia 25							
Spastic paraplegia 26	Spastic paraplegia 26	Autosomal recessive spastic paraplegia type 26	EFO_0007501				
Spastic paraplegia 29							
Spastic paraplegia 3	Spastic paraplegia 3	Autosomal dominant spastic paraplegia type 3	Orphanet_3205				
Spastic paraplegia 31							
Spastic paraplegia 32							
Spastic paraplegia 39	Spastic paraplegia 39	Autosomal recessive spastic paraplegia type 39	Orphanet_3206				
Spastic paraplegia 4							
Spastic paraplegia 51							
Spastic paraplegia 5A	Spastic paraplegia 5A	Autosomal recessive spastic paraplegia type 5A	Orphanet_99796				
Spastic paraplegia 6	Spastic paraplegia 6	Autosomal dominant spastic paraplegia type 6	EFO_1000552				
Spastic paraplegia 7	Spastic paraplegia 7	Spastic paraplegia type 7	EFO_0000272				
Spastic paraplegia 8	Spastic paraplegia 8	Autosomal dominant spastic paraplegia type 8	Orphanet_22				
Spastic paraplegia 9	Spastic paraplegia 9	OBSOLETE: Autosomal dominant spastic paraplegia type 9	Orphanet_168593				
Spastic paraplegia facial cutaneous lesions							
Spastic paraplegia-epilepsy-intellectual disability syndrome							
Spastic paraplegia-glaucoma-intellectual disability syndrome							
Spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome							
Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome							
Specific antibody deficiency							
Spheroid body myopathy	Spheroid body myopathy	Spheroid body myopathy	Orphanet_3258				
Spina bifida	Spina bifida	spina bifida	Orphanet_90025				
Spina bifida occulta - Not a rare disease							
Spinal atrophy ophthalmoplegia pyramidal syndrome							
Spinal meningioma							
Spinal muscular atrophy 1							
Spinal muscular atrophy Ryukyuan type							
Spinal muscular atrophy type 1 with congenital bone fractures							
Spinal muscular atrophy type 2							
Spinal muscular atrophy type 3							
Spinal muscular atrophy type 4	Spinal muscular atrophy type 4	"Proximal spinal muscular atrophy type 4, Proximal spinal muscular atrophy"	Orphanet_157801				
Spinal muscular atrophy with respiratory distress 1							
Spinal muscular atrophy-progressive myoclonic epilepsy syndrome							
Spinal shock							
Spinocerebellar ataxia							
Spinocerebellar ataxia 1	Spinocerebellar ataxia 1	Spinocerebellar ataxia type 1	EFO_0001376				
Spinocerebellar ataxia 10	Spinocerebellar ataxia 10	Spinocerebellar ataxia type 10	EFO_1001999				
Spinocerebellar ataxia 11	Spinocerebellar ataxia 11	Spinocerebellar ataxia type 11	EFO_0000717				
Spinocerebellar ataxia 12							
Spinocerebellar ataxia 13	Spinocerebellar ataxia 13	Spinocerebellar ataxia type 13	Orphanet_169095				
Spinocerebellar ataxia 14	Spinocerebellar ataxia 14	Spinocerebellar ataxia type 14	EFO_1001857				
